the_geom,cartodb_id,pname,date,year,longitude,latitude,state,county,cnumber
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,425,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000682/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,426,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000683/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,427,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000684/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,428,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000685/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,429,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000686/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,430,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000687/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,431,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000688/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,432,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000689/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,433,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000690/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,434,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000691/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,435,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000692/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,436,Jack Delano,1942-12-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,fsa1992000693/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,437,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000694/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,438,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000695/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,439,Jack Delano,1942-12-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,fsa1992000696/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,440,Jack Delano,1942-12-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,fsa1992000697/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,441,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000698/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,442,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000699/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,443,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000700/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,444,Jack Delano,1942-12-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,fsa1992000701/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,445,Jack Delano,1942-12-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,fsa1992000703/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,446,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000704/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,447,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000705/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,448,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000706/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,449,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000707/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,450,Jack Delano,1943-05-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000708/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,451,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000709/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,452,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000710/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,453,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000711/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,454,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000712/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,455,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000713/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,456,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000714/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,457,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000715/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,458,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000716/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,459,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000717/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,460,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000718/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,461,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000719/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,462,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000720/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,463,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000721/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,464,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000722/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,465,Jack Delano,1942-12-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,fsa1992000723/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,466,Jack Delano,1942-12-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,fsa1992000724/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,467,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000725/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,468,Jack Delano,1942-12-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,fsa1992000726/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,469,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000727/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,470,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000728/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,471,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000729/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,472,Jack Delano,1943-05-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000730/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,473,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000731/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,474,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000732/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,475,Jack Delano,1943-04-01 00:00:00+00,1943,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000733/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,476,Jack Delano,1942-12-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,fsa1992000734/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,477,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000735/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,478,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000736/PP
0101000020E6100000F2446BA0D4F655C00C5C1E6B46F34440,479,Jack Delano,1942-12-01 00:00:00+00,1942,-87.8567277,41.9005865,Illinois,Cook County,fsa1992000737/PP
0101000020E6100000D989DC1DE3E155C08C9BBFAECBCE4440,480,Jack Delano,1943-01-01 00:00:00+00,1943,-87.5294871,41.6155909,Illinois,Cook County,fsa1992000738/PP
0101000020E6100000D989DC1DE3E155C08C9BBFAECBCE4440,481,Jack Delano,1943-01-01 00:00:00+00,1943,-87.5294871,41.6155909,Illinois,Cook County,fsa1992000739/PP
0101000020E6100000D989DC1DE3E155C08C9BBFAECBCE4440,482,Jack Delano,1943-01-01 00:00:00+00,1943,-87.5294871,41.6155909,Illinois,Cook County,fsa1992000741/PP
0101000020E6100000D989DC1DE3E155C08C9BBFAECBCE4440,483,Jack Delano,1943-01-01 00:00:00+00,1943,-87.5294871,41.6155909,Illinois,Cook County,fsa1992000742/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,484,Jack Delano,1943-01-01 00:00:00+00,1943,-87.6500523,41.850033,Illinois,Cook County,fsa1992000743/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,485,Jack Delano,1943-01-01 00:00:00+00,1943,-87.6500523,41.850033,Illinois,Cook County,fsa1992000744/PP
0101000020E6100000D989DC1DE3E155C08C9BBFAECBCE4440,486,Jack Delano,1943-01-01 00:00:00+00,1943,-87.5294871,41.6155909,Illinois,Cook County,fsa1992000745/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,487,Jack Delano,1943-03-01 00:00:00+00,1943,-87.6500523,41.850033,Illinois,Cook County,fsa1992000746/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,488,Jack Delano,1943-03-01 00:00:00+00,1943,-87.6500523,41.850033,Illinois,Cook County,fsa1992000747/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,489,Jack Delano,1943-03-01 00:00:00+00,1943,-87.6500523,41.850033,Illinois,Cook County,fsa1992000748/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,490,Jack Delano,1943-03-01 00:00:00+00,1943,-87.6500523,41.850033,Illinois,Cook County,fsa1992000749/PP
0101000020E6100000DC018D88988F5DC0CA5D3A9CAF064140,491,Jack Delano,1943-03-01 00:00:00+00,1943,-118.2436849,34.0522342,California,Los County,fsa1992000750/PP
0101000020E6100000DC018D88988F5DC0CA5D3A9CAF064140,492,Jack Delano,1943-03-01 00:00:00+00,1943,-118.2436849,34.0522342,California,Los County,fsa1992000751/PP
0101000020E6100000DC018D88988F5DC0CA5D3A9CAF064140,493,Jack Delano,1943-03-01 00:00:00+00,1943,-118.2436849,34.0522342,California,Los County,fsa1992000752/PP
0101000020E610000025146C6D2BD456C0B61C9E149C504440,494,Jack Delano,1943-03-01 00:00:00+00,1943,-91.3151506,40.6297632,Iowa,Lee County,fsa1992000753/PP
0101000020E610000025146C6D2BD456C0B61C9E149C504440,495,Jack Delano,1943-03-01 00:00:00+00,1943,-91.3151506,40.6297632,Iowa,Lee County,fsa1992000754/PP
0101000020E610000025146C6D2BD456C0B61C9E149C504440,496,Jack Delano,1943-03-01 00:00:00+00,1943,-91.3151506,40.6297632,Iowa,Lee County,fsa1992000755/PP
0101000020E6100000617EB8F564EB57C023A69FCB2F864340,497,Jack Delano,1943-03-01 00:00:00+00,1943,-95.6780371,39.0483336,Kansas,Shawnee County,fsa1992000756/PP
0101000020E6100000617EB8F564EB57C023A69FCB2F864340,498,Jack Delano,1943-03-01 00:00:00+00,1943,-95.6780371,39.0483336,Kansas,Shawnee County,fsa1992000757/PP
0101000020E61000007FC39F3C07A557C048C55AD7C38C4340,499,Jack Delano,1943-03-01 00:00:00+00,1943,-94.5785667,39.0997266,Kansas,Jackson County,fsa1992000758/PP
0101000020E61000007FC39F3C07A557C048C55AD7C38C4340,500,Jack Delano,1943-03-01 00:00:00+00,1943,-94.5785667,39.0997266,Kansas,Jackson County,fsa1992000760/PP
0101000020E61000007FC39F3C07A557C048C55AD7C38C4340,501,Jack Delano,1943-03-01 00:00:00+00,1943,-94.5785667,39.0997266,Kansas,Jackson County,fsa1992000762/PP
0101000020E61000007FC39F3C07A557C048C55AD7C38C4340,502,Jack Delano,1943-03-01 00:00:00+00,1943,-94.5785667,39.0997266,Kansas,Jackson County,fsa1992000763/PP
0101000020E61000007FC39F3C07A557C048C55AD7C38C4340,503,Jack Delano,1943-03-01 00:00:00+00,1943,-94.5785667,39.0997266,Kansas,Jackson County,fsa1992000764/PP
0101000020E610000009B1E9F7337559C04727A6666A9C4140,504,Jack Delano,1943-03-01 00:00:00+00,1943,-101.8312969,35.2219971,Texas,Potter County,fsa1992000765/PP
0101000020E610000009B1E9F7337559C04727A6666A9C4140,505,Jack Delano,1943-03-01 00:00:00+00,1943,-101.8312969,35.2219971,Texas,Potter County,fsa1992000766/PP
0101000020E610000009B1E9F7337559C04727A6666A9C4140,506,Jack Delano,1943-03-01 00:00:00+00,1943,-101.8312969,35.2219971,Texas,Potter County,fsa1992000767/PP
0101000020E610000009B1E9F7337559C04727A6666A9C4140,507,Jack Delano,1943-03-01 00:00:00+00,1943,-101.8312969,35.2219971,Texas,Potter County,fsa1992000768/PP
0101000020E610000009B1E9F7337559C04727A6666A9C4140,508,Jack Delano,1943-03-01 00:00:00+00,1943,-101.8312969,35.2219971,Texas,Potter County,fsa1992000769/PP
0101000020E610000009B1E9F7337559C04727A6666A9C4140,509,Jack Delano,1943-03-01 00:00:00+00,1943,-101.8312969,35.2219971,Texas,Potter County,fsa1992000770/PP
0101000020E610000009B1E9F7337559C04727A6666A9C4140,510,Jack Delano,1943-03-01 00:00:00+00,1943,-101.8312969,35.2219971,Texas,Potter County,fsa1992000771/PP
0101000020E610000009B1E9F7337559C04727A6666A9C4140,511,Jack Delano,1943-03-01 00:00:00+00,1943,-101.8312969,35.2219971,Texas,Potter County,fsa1992000772/PP
0101000020E61000006CEE4339ACA95AC0A1270A99D08A4140,512,Jack Delano,1943-03-01 00:00:00+00,1943,-106.6511367,35.0844909,New Mexico,Bernalillo County,fsa1992000773/PP
0101000020E6100000D505BCCCB0B15AC0568B3ED5D7544140,513,Jack Delano,1943-03-01 00:00:00+00,1943,-106.776416,34.6628367,New Mexico,Valencia County,fsa1992000774/PP
0101000020E61000007AC14C80862F5BC0171DDA1198C34140,514,Jack Delano,1943-03-01 00:00:00+00,1943,-108.7425843,35.5280783,New Mexico,McKinley County,fsa1992000775/PP
0101000020E61000006CEE4339ACA95AC0A1270A99D08A4140,515,Jack Delano,1943-03-01 00:00:00+00,1943,-106.6511367,35.0844909,New Mexico,Bernalillo County,fsa1992000776/PP
0101000020E61000006CEE4339ACA95AC0A1270A99D08A4140,516,Jack Delano,1943-03-01 00:00:00+00,1943,-106.6511367,35.0844909,New Mexico,Bernalillo County,fsa1992000777/PP
0101000020E61000003B1E8E098C5D5AC0F6EFFACC59534140,517,Jack Delano,1943-03-01 00:00:00+00,1943,-105.4616722,34.651178,New Mexico,Torrance County,fsa1992000778/PP
0101000020E61000008CE8E802A8185AC0123DDF0500324140,518,Jack Delano,1943-03-01 00:00:00+00,1943,-104.3852546,34.3906257,New Mexico,De County,fsa1992000779/PP
0101000020E6100000D0A9752C80D85AC0BC75FEEDB2844140,519,Jack Delano,1943-03-01 00:00:00+00,1943,-107.3828231,35.0367105,New Mexico,Cibola County,fsa1992000780/PP
0101000020E61000006CEE4339ACA95AC0A1270A99D08A4140,520,Jack Delano,1943-03-01 00:00:00+00,1943,-106.6511367,35.0844909,New Mexico,Bernalillo County,fsa1992000781/PP
0101000020E61000006CEE4339ACA95AC0A1270A99D08A4140,521,Jack Delano,1943-03-01 00:00:00+00,1943,-106.6511367,35.0844909,New Mexico,Bernalillo County,fsa1992000782/PP
0101000020E61000006CEE4339ACA95AC0A1270A99D08A4140,522,Jack Delano,1943-03-01 00:00:00+00,1943,-106.6511367,35.0844909,New Mexico,Bernalillo County,fsa1992000783/PP
0101000020E6100000CD0182397AE859C03CA06CCA15374140,523,Jack Delano,1943-03-01 00:00:00+00,1943,-103.63246,34.4303525,New Mexico,Curry County,fsa1992000784/PP
0101000020E6100000CD0182397AE859C03CA06CCA15374140,524,Jack Delano,1943-03-01 00:00:00+00,1943,-103.63246,34.4303525,New Mexico,Curry County,fsa1992000785/PP
0101000020E6100000CD0182397AE859C03CA06CCA15374140,525,Jack Delano,1943-03-01 00:00:00+00,1943,-103.63246,34.4303525,New Mexico,Curry County,fsa1992000786/PP
0101000020E6100000578A2EB91BAC5AC06C41EF8D21744140,526,Jack Delano,1943-03-01 00:00:00+00,1943,-106.6891921,34.907274,New Mexico,Bernalillo County,fsa1992000787/PP
0101000020E6100000D0A9752C80D85AC0BC75FEEDB2844140,527,Jack Delano,1943-03-01 00:00:00+00,1943,-107.3828231,35.0367105,New Mexico,Cibola County,fsa1992000788/PP
0101000020E6100000D0A9752C80D85AC0BC75FEEDB2844140,528,Jack Delano,1943-03-01 00:00:00+00,1943,-107.3828231,35.0367105,New Mexico,Cibola County,fsa1992000789/PP
0101000020E6100000E609DF56554D5AC092EFADA3054D4140,529,Jack Delano,1943-03-01 00:00:00+00,1943,-105.2083337,34.6017346,New Mexico,Guadalupe County,fsa1992000791/PP
0101000020E61000005DF4BAEA26825AC095E3045C464C4140,530,Jack Delano,1943-03-01 00:00:00+00,1943,-106.0336253,34.5958972,New Mexico,Torrance County,fsa1992000792/PP
0101000020E6100000C01770E09FFB59C01F155A31B7394140,531,Jack Delano,1943-03-01 00:00:00+00,1943,-103.9316331,34.4509031,New Mexico,Roosevelt County,fsa1992000793/PP
0101000020E6100000CD0182397AE859C03CA06CCA15374140,532,Jack Delano,1943-03-01 00:00:00+00,1943,-103.63246,34.4303525,New Mexico,Curry County,fsa1992000794/PP
0101000020E61000004DE9AA8ABA095BC0D98239D5B5B14140,533,Jack Delano,1943-03-01 00:00:00+00,1943,-108.1520106,35.3883616,New Mexico,McKinley County,fsa1992000795/PP
0101000020E6100000C26856B68F895CC0F990A630A56F4140,534,Jack Delano,1943-03-01 00:00:00+00,1943,-114.1493965,34.8722287,Arizona,Mohave County,fsa1992000796/PP
0101000020E610000033B385D6F9285CC006E3964517A54140,535,Jack Delano,1943-03-01 00:00:00+00,1943,-112.6402489,35.2897727,Arizona,Yavapai County,fsa1992000797/PP
0101000020E610000033B385D6F9285CC006E3964517A54140,536,Jack Delano,1943-03-01 00:00:00+00,1943,-112.6402489,35.2897727,Arizona,Yavapai County,fsa1992000798/PP
0101000020E610000033B385D6F9285CC006E3964517A54140,537,Jack Delano,1943-03-01 00:00:00+00,1943,-112.6402489,35.2897727,Arizona,Yavapai County,fsa1992000799/PP
0101000020E610000033B385D6F9285CC006E3964517A54140,538,Jack Delano,1943-03-01 00:00:00+00,1943,-112.6402489,35.2897727,Arizona,Yavapai County,fsa1992000800/PP
0101000020E610000060A692A6E65E5DC0BB0CFFE9062A4140,539,Jack Delano,1943-03-01 00:00:00+00,1943,-117.4828278,34.328336,California,San County,fsa1992000801/PP
0101000020E6100000A1DF5229D1E05CC010C182458F424140,540,Jack Delano,1943-03-01 00:00:00+00,1943,-115.5127662,34.5199973,California,San County,fsa1992000802/PP
0101000020E6100000A2934A1D09F85CC0D6897038984A4140,541,Jack Delano,1943-03-01 00:00:00+00,1943,-115.8755563,34.5827704,California,San County,fsa1992000804/PP
0101000020E61000004C416D0A9A3D5DC0CA1EFC1FBB654040,542,Jack Delano,1943-03-01 00:00:00+00,1943,-116.9625269,32.7947731,California,San County,fsa1992000805/PP
0101000020E61000004C416D0A9A3D5DC0CA1EFC1FBB654040,543,Jack Delano,1943-03-01 00:00:00+00,1943,-116.9625269,32.7947731,California,San County,fsa1992000806/PP
0101000020E61000004C416D0A9A3D5DC0CA1EFC1FBB654040,544,Jack Delano,1943-03-01 00:00:00+00,1943,-116.9625269,32.7947731,California,San County,fsa1992000807/PP
0101000020E6100000A1DF5229D1E05CC010C182458F424140,545,Jack Delano,1943-03-01 00:00:00+00,1943,-115.5127662,34.5199973,California,San County,fsa1992000808/PP
0101000020E6100000A1DF5229D1E05CC010C182458F424140,546,Jack Delano,1943-03-01 00:00:00+00,1943,-115.5127662,34.5199973,California,San County,fsa1992000809/PP
0101000020E6100000897148B4AE4B5DC0B01413E51C074140,547,Jack Delano,1943-03-01 00:00:00+00,1943,-117.1825381,34.0555693,California,San County,fsa1992000810/PP
0101000020E6100000897148B4AE4B5DC0B01413E51C074140,548,Jack Delano,1943-03-01 00:00:00+00,1943,-117.1825381,34.0555693,California,San County,fsa1992000811/PP
0101000020E6100000897148B4AE4B5DC0B01413E51C074140,549,Jack Delano,1943-03-01 00:00:00+00,1943,-117.1825381,34.0555693,California,San County,fsa1992000812/PP
0101000020E6100000897148B4AE4B5DC0B01413E51C074140,550,Jack Delano,1943-03-01 00:00:00+00,1943,-117.1825381,34.0555693,California,San County,fsa1992000813/PP
0101000020E6100000897148B4AE4B5DC0B01413E51C074140,551,Jack Delano,1943-03-01 00:00:00+00,1943,-117.1825381,34.0555693,California,San County,fsa1992000814/PP
0101000020E6100000897148B4AE4B5DC0B01413E51C074140,552,Jack Delano,1943-03-01 00:00:00+00,1943,-117.1825381,34.0555693,California,San County,fsa1992000815/PP
0101000020E6100000897148B4AE4B5DC0B01413E51C074140,553,Jack Delano,1943-03-01 00:00:00+00,1943,-117.1825381,34.0555693,California,San County,fsa1992000816/PP
0101000020E6100000897148B4AE4B5DC0B01413E51C074140,554,Jack Delano,1943-03-01 00:00:00+00,1943,-117.1825381,34.0555693,California,San County,fsa1992000817/PP
0101000020E6100000897148B4AE4B5DC0B01413E51C074140,555,Jack Delano,1943-03-01 00:00:00+00,1943,-117.1825381,34.0555693,California,San County,fsa1992000818/PP
0101000020E6100000897148B4AE4B5DC0B01413E51C074140,556,Jack Delano,1943-03-01 00:00:00+00,1943,-117.1825381,34.0555693,California,San County,fsa1992000819/PP
0101000020E6100000897148B4AE4B5DC0B01413E51C074140,557,Jack Delano,1943-03-01 00:00:00+00,1943,-117.1825381,34.0555693,California,San County,fsa1992000820/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,558,Jack Delano,1943-04-01 00:00:00+00,1943,-87.6500523,41.850033,Illinois,Cook County,fsa1992000821/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,559,Jack Delano,1943-04-01 00:00:00+00,1943,-87.6500523,41.850033,Illinois,Cook County,fsa1992000822/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,560,Jack Delano,1943-04-01 00:00:00+00,1943,-87.6500523,41.850033,Illinois,Cook County,fsa1992000823/PP
