cnumber,cnumber2,ptype,pname,month,year,VAN0,VAN1,VAN2,lotnum,city,county,state,country,longitude,latitude,fips,title,thumb_url,small_url,large_url
fsa1998007709/PP,LC-USF33-020833,M2,Jack Delano,5,1941,Social and Personal Activity,"Ceremonies, Organized Gatherings",Funerals,1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0365/8a35301_150px.jpg,small/0360/0365/8a35301r.jpg,large/0360/0365/8a35301v.jpg
fsa1998007711/PP,LC-USF33-020833,M4,Jack Delano,5,1941,Social and Personal Activity,"Ceremonies, Organized Gatherings",Funerals,1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0365/8a35303_150px.jpg,small/0360/0365/8a35303r.jpg,large/0360/0365/8a35303v.jpg
fsa1998007712/PP,LC-USF33-020833,M5,Jack Delano,5,1941,NA,NA,NA,1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0365/8a35304_150px.jpg,small/0360/0365/8a35304r.jpg,large/0360/0365/8a35304v.jpg
fsa1998007713/PP,LC-USF33-020834,M1,Jack Delano,5,1941,Social and Personal Activity,"Ceremonies, Organized Gatherings",Funerals,1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0365/8a35305_150px.jpg,small/0360/0365/8a35305r.jpg,large/0360/0365/8a35305v.jpg
fsa1998007715/PP,LC-USF33-020834,M3,Jack Delano,5,1941,NA,NA,NA,1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0365/8a35307_150px.jpg,small/0360/0365/8a35307r.jpg,large/0360/0365/8a35307v.jpg
fsa1998007717/PP,LC-USF33-020835,M2,Jack Delano,5,1941,Social and Personal Activity,"Ceremonies, Organized Gatherings",Funerals,1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0365/8a35309_150px.jpg,small/0360/0365/8a35309r.jpg,large/0360/0365/8a35309v.jpg
fsa1998007718/PP,LC-USF33-020835,M3,Jack Delano,5,1941,Social and Personal Activity,"Ceremonies, Organized Gatherings",Funerals,1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0365/8a35310_150px.jpg,small/0360/0365/8a35310r.jpg,large/0360/0365/8a35310v.jpg
fsa1998007720/PP,LC-USF33-020836,M2,Jack Delano,5,1941,People As Such,Groups and Individuals,"At Meetings, Events",1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0365/8a35312_150px.jpg,small/0360/0365/8a35312r.jpg,large/0360/0365/8a35312v.jpg
fsa1998007722/PP,LC-DIG-fsa-8a35314,NA,Jack Delano,5,1941,Social and Personal Activity,"Ceremonies, Organized Gatherings",Funerals,1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0365/8a35314_150px.jpg,small/0360/0365/8a35314r.jpg,large/0360/0365/8a35314v.jpg
fsa1998007723/PP,LC-USF33-020836,M5,Jack Delano,5,1941,People As Such,Groups and Individuals,Groups,1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0365/8a35315_150px.jpg,small/0360/0365/8a35315r.jpg,large/0360/0365/8a35315v.jpg
fsa1998007724/PP,LC-USF33-020837,M1,Jack Delano,5,1941,Social and Personal Activity,"Ceremonies, Organized Gatherings",Funerals,1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0365/8a35316_150px.jpg,small/0360/0365/8a35316r.jpg,large/0360/0365/8a35316v.jpg
fsa1998007732/PP,LC-USF33-020838,M4,Jack Delano,5,1941,People As Such,Groups and Individuals,"At Meetings, Events",1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0366/8a35324_150px.jpg,small/0360/0366/8a35324r.jpg,large/0360/0366/8a35324v.jpg
fsa1998007733/PP,LC-USF33-020838,M5,Jack Delano,5,1941,People As Such,Groups and Individuals,"At Meetings, Events",1568,NA,Heard County,Georgia,United States,-85.259598,33.4070093,13149,"Funeral of nineteen year old Negro sawmill worker in Heard County, Georgia",thumb/0360/0366/8a35325_150px.jpg,small/0360/0366/8a35325r.jpg,large/0360/0366/8a35325v.jpg
fsa1998007734/PP,LC-USF33-020839,M1,Jack Delano,5,1941,Transportation,Road Transport,Automobiles,1565,Franklin,Heard County,Georgia,United States,-83.106818,34.4359361,13149,"In town on a Saturday afternoon, Franklin, Heard County, Georgia",thumb/0360/0366/8a35326_150px.jpg,small/0360/0366/8a35326r.jpg,large/0360/0366/8a35326v.jpg
fsa1998007737/PP,LC-USF33-020839,M4,Jack Delano,5,1941,Cities and Towns,Towns and Small Cities,Buildings,1565,Franklin,Heard County,Georgia,United States,-83.106818,34.4359361,13149,"Courthouse in Franklin, Heard County, Georgia",thumb/0360/0366/8a35329_150px.jpg,small/0360/0366/8a35329r.jpg,large/0360/0366/8a35329v.jpg
fsa1998007738/PP,LC-USF33-020839,M5,Jack Delano,5,1941,People As Such,Groups and Individuals,In the Streets,1565,Franklin,Heard County,Georgia,United States,-83.106818,34.4359361,13149,"Saturday afternoon in Franklin, Heard County, Georgia",thumb/0360/0366/8a35330_150px.jpg,small/0360/0366/8a35330r.jpg,large/0360/0366/8a35330v.jpg
fsa1998007739/PP,LC-USF33-020840,M1,Jack Delano,5,1941,People As Such,Groups and Individuals,In the Streets,1565,Franklin,Heard County,Georgia,United States,-83.106818,34.4359361,13149,"Saturday afternoon in Franklin, Heard County, Georgia",thumb/0360/0366/8a35331_150px.jpg,small/0360/0366/8a35331r.jpg,large/0360/0366/8a35331v.jpg
fsa1998007740/PP,LC-USF33-020840,M2,Jack Delano,5,1941,People As Such,Groups and Individuals,Farmers' Figures,1565,Franklin,Heard County,Georgia,United States,-83.106818,34.4359361,13149,"Chewing tobacco, Franklin, Heard County, Georgia",thumb/0360/0366/8a35332_150px.jpg,small/0360/0366/8a35332r.jpg,large/0360/0366/8a35332v.jpg
fsa1998007743/PP,LC-USF33-020840,M5,Jack Delano,5,1941,People As Such,Groups and Individuals,In the Streets,1565,Franklin,Heard County,Georgia,United States,-83.106818,34.4359361,13149,"Saturday afternoon in Franklin, Heard County, Georgia",thumb/0360/0366/8a35335_150px.jpg,small/0360/0366/8a35335r.jpg,large/0360/0366/8a35335v.jpg
fsa1998007744/PP,LC-USF33-020841,M1,Jack Delano,5,1941,People As Such,Groups and Individuals,Farmers and Farmers' Heads,1565,Franklin,Heard County,Georgia,United States,-83.106818,34.4359361,13149,"Farmer in town on a Saturday afternoon in Franklin, Heard County, Georgia",thumb/0360/0366/8a35336_150px.jpg,small/0360/0366/8a35336r.jpg,large/0360/0366/8a35336v.jpg
fsa1998007745/PP,LC-USF331-020841,M2,Jack Delano,5,1941,People As Such,Groups and Individuals,In the Streets,1565,Franklin,Heard County,Georgia,United States,-83.106818,34.4359361,13149,"Saturday afternoon in Franklin, Heard County, Georgia",thumb/0360/0366/8a35337_150px.jpg,small/0360/0366/8a35337r.jpg,large/0360/0366/8a35337v.jpg
fsa1998007748/PP,LC-USF33-020842,M1,Jack Delano,5,1941,Alphabetical Section,General,Animals,1565,Franklin,Heard County,Georgia,United States,-83.106818,34.4359361,13149,"Franklin, Heard County, Georgia",thumb/0360/0366/8a35340_150px.jpg,small/0360/0366/8a35340r.jpg,large/0360/0366/8a35340v.jpg
fsa1998007750/PP,LC-USF33-020842,M3,Jack Delano,5,1941,People As Such,Groups and Individuals,In the Streets,1565,Franklin,Heard County,Georgia,United States,-83.106818,34.4359361,13149,"A Franklin, merchant talking to the sheriff. Heard County, Georgia",thumb/0360/0366/8a35342_150px.jpg,small/0360/0366/8a35342r.jpg,large/0360/0366/8a35342v.jpg
fsa1998007752/PP,LC-USF33-020843,M2,Jack Delano,5,1941,NA,NA,NA,1339,Phenix City,Russell County,Alabama,United States,-85.0007653,32.4709761,1113,"Soldiers from Fort Benning having a &quot;coke&quot; at Idle Hour Park near Phenix City, Alabama",thumb/0360/0366/8a35344_150px.jpg,small/0360/0366/8a35344r.jpg,large/0360/0366/8a35344v.jpg
fsa1998007753/PP,LC-USF33-020843,M3,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1630,Phenix City,Russell County,Alabama,United States,-85.0007653,32.4709761,1113,"Soldiers from Fort Benning having a &quot;coke&quot; at Idle Hour park near Phenix City, Alabama",thumb/0360/0366/8a35345_150px.jpg,small/0360/0366/8a35345r.jpg,large/0360/0366/8a35345v.jpg
fsa1998007756/PP,LC-USF33-020844,M1,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1339,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldiers from Fort Benning on a street in Columbus, Georgia",thumb/0360/0366/8a35348_150px.jpg,small/0360/0366/8a35348r.jpg,large/0360/0366/8a35348v.jpg
fsa1998007759/PP,LC-USF33-020844,M4,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1630,Phenix City,Russell County,Alabama,United States,-85.0007653,32.4709761,1113,"Soldiers from Fort Benning at Idle Hour amusement park near Phenix City, Alabama",thumb/0360/0366/8a35351_150px.jpg,small/0360/0366/8a35351r.jpg,large/0360/0366/8a35351v.jpg
fsa1998007760/PP,LC-USF33-020844,M5,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1630,Phenix City,Russell County,Alabama,United States,-85.0007653,32.4709761,1113,"Soldiers from Fort Benning watching bathers in pool at Idle Hour park near Phenix City, Alabama",thumb/0360/0366/8a35352_150px.jpg,small/0360/0366/8a35352r.jpg,large/0360/0366/8a35352v.jpg
fsa1998007762/PP,LC-USF33-020845,M2,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldiers from Fort Benning on a street in Columbus, Georgia",thumb/0360/0366/8a35354_150px.jpg,small/0360/0366/8a35354r.jpg,large/0360/0366/8a35354v.jpg
fsa1998007763/PP,LC-USF33-020845,M3,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldiers from Fort Benning waiting at the bus terminal in Columbus, Georgia",thumb/0360/0366/3c30648_150px.jpg,small/0360/0366/3c30648r.jpg,large/0360/0366/3c30648v.jpg
fsa1998007766/PP,LC-USF33-020846,M1,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldiers from Fort Benning on a street in Columbus, Georgia",thumb/0360/0366/8a35358_150px.jpg,small/0360/0366/8a35358r.jpg,large/0360/0366/8a35358v.jpg
fsa1998007772/PP,LC-USF33-020847,M2,Jack Delano,5,1941,Work,Selling and Distribution,"Novelties, Souvenirs",1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Window display in military supply store in Columbus, Georgia",thumb/0360/0366/8a35364_150px.jpg,small/0360/0366/8a35364r.jpg,large/0360/0366/8a35364v.jpg
fsa1998007778/PP,LC-USF33-020848,M3,Jack Delano,5,1941,Transportation,Road Transport,Gas and Service Stations,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Street scene in Columbus, Georgia",thumb/0360/0366/8a35370_150px.jpg,small/0360/0366/8a35370r.jpg,large/0360/0366/8a35370v.jpg
fsa1998007780/PP,LC-USF33-020848,M5,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldier from Fort Benning and girlfriend on a street in Columbus, Georgia",thumb/0360/0366/3c30658_150px.jpg,small/0360/0366/3c30658r.jpg,large/0360/0366/3c30658v.jpg
fsa1998007781/PP,LC-USF33-020849,M1,Jack Delano,5,1941,Work,Selling and Distribution,General Stores,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Window display in military supply store in Columbus, Georgia",thumb/0360/0366/8a35373_150px.jpg,small/0360/0366/8a35373r.jpg,large/0360/0366/8a35373v.jpg
fsa1998007782/PP,LC-USF33-020849,M2,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldier from Fort Benning on a street in Columbus, Georgia",thumb/0360/0366/8a35374_150px.jpg,small/0360/0366/8a35374r.jpg,large/0360/0366/8a35374v.jpg
fsa1998007785/PP,LC-USF33-020849,M5,Jack Delano,5,1941,Work,Selling and Distribution,"Novelties, Souvenirs",1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldier from Fort Benning on a street in Columbus, Georgia",thumb/0360/0366/8a35377_150px.jpg,small/0360/0366/8a35377r.jpg,large/0360/0366/8a35377v.jpg
fsa1998007788/PP,LC-USF33-020850,M3,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldier from Fort Benning on a street in Columbus, Georgia",thumb/0360/0366/8a35380_150px.jpg,small/0360/0366/8a35380r.jpg,large/0360/0366/8a35380v.jpg
fsa1998007790/PP,LC-USF33-020850,M5,Jack Delano,5,1941,Cities and Towns,"City Streets, Buildings",Main Streets in Small Cities,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Mule on main street in Columbus, Georgia",thumb/0360/0366/8a35382_150px.jpg,small/0360/0366/8a35382r.jpg,large/0360/0366/8a35382v.jpg
fsa1998007791/PP,LC-USF33-020851,M1,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldier from Fort Benning on a street in Columbus, Georgia",thumb/0360/0366/8a35383_150px.jpg,small/0360/0366/8a35383r.jpg,large/0360/0366/8a35383v.jpg
fsa1998007802/PP,LC-USF33-020853,M2,Jack Delano,5,1941,Work,Services,Barbers Shops,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Sergeant from Fort Benning getting his son&#39;s hair cut at a barber shop in Columbus, Georgia",thumb/0360/0366/8a35394_150px.jpg,small/0360/0366/8a35394r.jpg,large/0360/0366/8a35394v.jpg
fsa1998007810/PP,LC-USF33-020854,M5,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldiers from Fort Benning on a street in Columbus, Georgia",thumb/0360/0366/8a35403_150px.jpg,small/0360/0366/8a35403r.jpg,large/0360/0366/8a35403v.jpg
fsa1998007812/PP,LC-USF33-020855,M2,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldiers from Fort Benning at the bus terminal in Columbus, Georgia",thumb/0360/0366/8a35405_150px.jpg,small/0360/0366/8a35405r.jpg,large/0360/0366/8a35405v.jpg
fsa1998007815/PP,LC-USF33-020855,M5,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldiers from Fort Benning at the bus terminal in Columbus, Georgia",thumb/0360/0366/8a35408_150px.jpg,small/0360/0366/8a35408r.jpg,large/0360/0366/8a35408v.jpg
fsa1998007818/PP,LC-USF33-020856,M3,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldiers from Fort Benning at the bus terminal in Columbus, Georgia",thumb/0360/0366/8a35411_150px.jpg,small/0360/0366/8a35411r.jpg,large/0360/0366/8a35411v.jpg
fsa1998007821/PP,LC-USF33-020857,M2,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldier from Fort Benning on a street in Columbus, Georgia",thumb/0360/0366/3c30659_150px.jpg,small/0360/0366/3c30659r.jpg,large/0360/0366/3c30659v.jpg
fsa1998007825/PP,LC-USF33-020858,M1,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldier from Fort Benning on a street in Columbus, Georgia",thumb/0360/0366/8a35418_150px.jpg,small/0360/0366/8a35418r.jpg,large/0360/0366/8a35418v.jpg
fsa1998007827/PP,LC-USF33-020858,M3,Jack Delano,5,1941,War,Servicemen on Leave,Servicemen on Leave,1576,Columbus,Muscogee County,Georgia,United States,-84.9877094,32.4609764,13177,"Soldier from Fort Benning on a street in Columbus, Georgia",thumb/0360/0366/3c30660_150px.jpg,small/0360/0366/3c30660r.jpg,large/0360/0366/3c30660v.jpg
fsa1998007831/PP,LC-USF33-020859,M2,Jack Delano,5,1941,Cities and Towns,Towns and Small Cities,Streets,1630,Phenix City,Russell County,Alabama,United States,-85.0007653,32.4709761,1113,"A street in Phenix City, Alabama",thumb/0360/0366/8a35424_150px.jpg,small/0360/0366/8a35424r.jpg,large/0360/0366/8a35424v.jpg
fsa1998007834/PP,LC-USF33-020859,M5,Jack Delano,5,1941,Transportation,Non-Mechanized,Animal Drawn Veh.icles,NA,Phenix City,Russell County,Alabama,United States,-85.0007653,32.4709761,1113,"A street in Phenix City, Alabama",thumb/0360/0367/8a35427_150px.jpg,small/0360/0367/8a35427r.jpg,large/0360/0367/8a35427v.jpg
fsa1998007837/PP,LC-USF33-020860,M3,Jack Delano,5,1941,Work,"Agriculture: Crops, Livestock, Ranches",Dairy Cattle,1546,NA,Greene County,Georgia,United States,-83.105902,33.6713406,13177,"Dairy cows on a farm in Greene County, Georgia",thumb/0360/0367/8a35430_150px.jpg,small/0360/0367/8a35430r.jpg,large/0360/0367/8a35430v.jpg
